"artist","firstName","lastName","gender","itemInSession","length","level","location","sessionId","song","userId"
"Nevermore","Layla","Griffin","F","38","253.1522","paid","Lake Havasu City-Kingman, AZ","672","I Am The Dog","24"
"Phoenix","Layla","Griffin","F","39","198.03383","paid","Lake Havasu City-Kingman, AZ","672","Too Young","24"
"Mt. St. Helens Vietnam Band","Lily","Koch","F","3","253.6224","paid","Chicago-Naperville-Elgin, IL-IN-WI","612","A Year Or Two","15"
"Justice","Layla","Griffin","F","40","242.23302","paid","Lake Havasu City-Kingman, AZ","672","D.A.N.C.E. [Live Version]","24"
"Kings Of Leon","Lily","Koch","F","4","201.32526","paid","Chicago-Naperville-Elgin, IL-IN-WI","612","Joe's Head","15"
"A Skylit Drive","Layla","Griffin","F","41","206.18404","paid","Lake Havasu City-Kingman, AZ","672","City On The Edge Of Forever","24"
"Muse","Lily","Koch","F","5","346.69669","paid","Chicago-Naperville-Elgin, IL-IN-WI","612","Resistance","15"
"Superlitio","Layla","Griffin","F","42","226.79465","paid","Lake Havasu City-Kingman, AZ","672","Te LastimÃÂ©","24"
"Meteors","Lily","Koch","F","6","142.21016","paid","Chicago-Naperville-Elgin, IL-IN-WI","612","Yellow Zone","15"
"Ray Barretto","Layla","Griffin","F","43","251.79383","paid","Lake Havasu City-Kingman, AZ","672","Indestructible","24"
"The Lonely Island / Justin Timberlake","Lily","Koch","F","7","161.01832","paid","Chicago-Naperville-Elgin, IL-IN-WI","612","Dick In A Box","15"
"Foo Fighters","Layla","Griffin","F","44","302.91546","paid","Lake Havasu City-Kingman, AZ","672","What If I Do?","24"
"LMFAO","Lily","Koch","F","8","227.99628","paid","Chicago-Naperville-Elgin, IL-IN-WI","612","I'm In Miami Bitch","15"
"Avenged Sevenfold","Lily","Koch","F","9","426.13506","paid","Chicago-Naperville-Elgin, IL-IN-WI","612","Shattered By Broken Dreams","15"
"The Thrills","Layla","Griffin","F","45","332.9824","paid","Lake Havasu City-Kingman, AZ","672","Hollywood Kids","24"
"Patty Larkin","Layla","Griffin","F","46","220.1073","paid","Lake Havasu City-Kingman, AZ","672","Don't","24"
"Coldplay","Layla","Griffin","F","47","298.762","paid","Lake Havasu City-Kingman, AZ","672","Shiver","24"
"Coldplay","Layla","Griffin","F","48","268.38159","paid","Lake Havasu City-Kingman, AZ","672","Yellow","24"
"Taylor Swift","Layla","Griffin","F","49","192.73098","paid","Lake Havasu City-Kingman, AZ","672","Crazier","24"
"Brad Paisley With Andy Griffith","Sylvie","Cruz","F","0","302.70649","free","Washington-Arlington-Alexandria, DC-VA-MD-WV","681","Waitin' On A Woman","10"
"Fruko Y Sus Tesos","Layla","Griffin","F","50","261.11955","paid","Lake Havasu City-Kingman, AZ","672","El Presidiario","24"
"Fats Domino","Layla","Griffin","F","51","122.98404","paid","Lake Havasu City-Kingman, AZ","672","Be My Guest","24"
"Crippled Black Phoenix","Layla","Griffin","F","52","434.78159","paid","Lake Havasu City-Kingman, AZ","672","A Lack of Common Sense","24"
"BjÃÂ¶rk","Layla","Griffin","F","53","348.57751","paid","Lake Havasu City-Kingman, AZ","672","Undo","24"
"The Kills","Layla","Griffin","F","54","203.38893","paid","Lake Havasu City-Kingman, AZ","672","Last Day Of Magic","24"
"Lady GaGa / Colby O'Donis","Layla","Griffin","F","55","238.54975","paid","Lake Havasu City-Kingman, AZ","672","Just Dance","24"
"Kanye West","Layla","Griffin","F","56","237.47873","paid","Lake Havasu City-Kingman, AZ","672","Flashing Lights","24"
"M83","Layla","Griffin","F","57","234.47465","paid","Lake Havasu City-Kingman, AZ","672","Noise","24"
"Kix","Layla","Griffin","F","58","246.25587","paid","Lake Havasu City-Kingman, AZ","672","Girl Money","24"
"The Beatnuts","Layla","Griffin","F","59","267.36281","paid","Lake Havasu City-Kingman, AZ","672","World Famous","24"
"The Foreign Exchange","Layla","Griffin","F","60","249.20771","paid","Lake Havasu City-Kingman, AZ","672","All That You Are (Instrumental)","24"
"The View","Layla","Griffin","F","62","249.49506","paid","Lake Havasu City-Kingman, AZ","672","Double Yellow Lines","24"
"Britney Spears","Tegan","Levine","F","2","197.09342","paid","Portland-South Portland, ME","666","(You Drive Me) Crazy (The Stop Remix!)","80"
"New Young Pony Club","Layla","Griffin","F","63","287.89506","paid","Lake Havasu City-Kingman, AZ","672","Architect Of Love","24"
"Hot Chip","Tegan","Levine","F","3","240.37832","paid","Portland-South Portland, ME","666","Beach Party","80"
"Kanye West","Layla","Griffin","F","64","311.84934","paid","Lake Havasu City-Kingman, AZ","672","Stronger","24"
"OneRepublic","Tegan","Levine","F","4","253.25669","paid","Portland-South Portland, ME","666","Good Life","80"
"Tom Petty And The Heartbreakers","Tegan","Levine","F","5","173.322","paid","Portland-South Portland, ME","666","Baby's A Rock 'N' Roller (Album Version)","80"
"Everclear","Layla","Griffin","F","65","172.22485","paid","Lake Havasu City-Kingman, AZ","672","Heartspark Dollarsign","24"
"Phil Collins","Layla","Griffin","F","66","175.12444","paid","Lake Havasu City-Kingman, AZ","672","You Can't Hurry Love","24"
"Sister Hazel","Layla","Griffin","F","67","243.25179","paid","Lake Havasu City-Kingman, AZ","672","Where Do You Go","24"
"Dwight Yoakam","Layla","Griffin","F","68","239.3073","paid","Lake Havasu City-Kingman, AZ","672","You're The One","24"
"The Ruts","Layla","Griffin","F","69","338.96444","paid","Lake Havasu City-Kingman, AZ","672","West One (Shine On Me)","24"
"Evil Nine","Layla","Griffin","F","70","232.9073","paid","Lake Havasu City-Kingman, AZ","672","The Wait (Feat. David Autokratz)","24"
"Cat Stevens","Layla","Griffin","F","71","229.19791","paid","Lake Havasu City-Kingman, AZ","672","Hard Headed Woman","24"
"The B-52's","Layla","Griffin","F","72","321.54077","paid","Lake Havasu City-Kingman, AZ","672","Love Shack","24"
"Cheb Mami","Layla","Griffin","F","73","229.32853","paid","Lake Havasu City-Kingman, AZ","672","A'rabti","24"
"matchbox twenty","Layla","Griffin","F","74","229.14567","paid","Lake Havasu City-Kingman, AZ","672","Unwell (Album Version)","24"
"Depeche Mode","Layla","Griffin","F","75","295.20934","paid","Lake Havasu City-Kingman, AZ","672","Personal Jesus","24"
"Coheed and Cambria","Layla","Griffin","F","76","563.82649","paid","Lake Havasu City-Kingman, AZ","672","The Light & The Glass","24"
"Bob Lind","Layla","Griffin","F","77","167.83628","paid","Lake Havasu City-Kingman, AZ","672","Elusive Butterfly","24"
"Nightwish","Layla","Griffin","F","78","321.98485","paid","Lake Havasu City-Kingman, AZ","672","Astral Romance","24"
"Old 97's","Layla","Griffin","F","79","188.73424","paid","Lake Havasu City-Kingman, AZ","672","Timebomb (LP Version)","24"
"Young Money featuring Lloyd","Layla","Griffin","F","80","196.33587","paid","Lake Havasu City-Kingman, AZ","672","BedRock (Radio Edit) (feat.Lloyd)","24"
"Blind Guardian","Layla","Griffin","F","81","218.22649","paid","Lake Havasu City-Kingman, AZ","672","The Eldar (Remastered)","24"
"Stone Sour","Layla","Griffin","F","82","203.67628","paid","Lake Havasu City-Kingman, AZ","672","Made Of Scars (Album Version)","24"
"Daft Punk","Layla","Griffin","F","83","239.80363","paid","Lake Havasu City-Kingman, AZ","672","Face To Face","24"
"La Rue KÃÂ©tanou","Layla","Griffin","F","84","213.08036","paid","Lake Havasu City-Kingman, AZ","672","Les hommes que j'aime","24"
"James Blake","Ryan","Smith","M","0","287.00689","free","San Jose-Sunnyvale-Santa Clara, CA","706","Footnotes","26"
"Alex Ubago","Layla","Griffin","F","85","249.41669","paid","Lake Havasu City-Kingman, AZ","672","No Te Rindas","24"
"Metallica","Layla","Griffin","F","86","515.21261","paid","Lake Havasu City-Kingman, AZ","672","Master Of Puppets","24"
"September Malevolence","Layla","Griffin","F","87","823.74485","paid","Lake Havasu City-Kingman, AZ","672","Nobody Noticed The Fire","24"
"Morcheeba","Emily","Benson","F","0","360.48934","paid","Augusta-Richmond County, GA-SC","579","Big Calm","58"
"The Duckworth Lewis Method","Emily","Benson","F","1","258.16771","paid","Augusta-Richmond County, GA-SC","579","Flatten the Hay","58"
"CSS","Layla","Griffin","F","88","213.75955","paid","Lake Havasu City-Kingman, AZ","672","Let's Make Love And Listen To Death From Above [Dan Carey Mix] (remastered album version)","24"
"Stars","Emily","Benson","F","2","243.1473","paid","Augusta-Richmond County, GA-SC","579","Elevator Love Letter","58"
"The Black Keys","Layla","Griffin","F","89","211.01669","paid","Lake Havasu City-Kingman, AZ","672","Tighten Up","24"
"The All-American Rejects","Joseph","Gutierrez","M","1","260.23138","free","Columbia, SC","467","Happy Endings","75"
"Robert Plant","Layla","Griffin","F","90","226.48118","paid","Lake Havasu City-Kingman, AZ","672","If I Were A Carpenter","24"
"Gallows","Layla","Griffin","F","91","479.29424","paid","Lake Havasu City-Kingman, AZ","672","Crucifucks (Album Version)","24"
"Clara Nunes - Com Adoniran Barbosa","Layla","Griffin","F","92","241.162","paid","Lake Havasu City-Kingman, AZ","672","Iracema","24"
"BeyoncÃÂ©","Colm","Santana","M","0","261.74649","free","Nashville-Davidson--Murfreesboro--Franklin, TN","599","Halo","67"
"Vladislav Delay","Layla","Griffin","F","93","559.49016","paid","Lake Havasu City-Kingman, AZ","672","I Saw A Polysexual","24"
"The Pierces","Layla","Griffin","F","94","222.58893","paid","Lake Havasu City-Kingman, AZ","672","Three Wishes (Gossip Girl Soundtrack Version)","24"
"Kelis","Layla","Griffin","F","95","315.19302","paid","Lake Havasu City-Kingman, AZ","672","Mars","24"
"Linda Eder","Layla","Griffin","F","96","180.92363","paid","Lake Havasu City-Kingman, AZ","672","Don't Rain On My Parade (from Funny Girl) (2007 Remastered LP Version)","24"
"Airto Moreira","Layla","Griffin","F","97","306.07628","paid","Lake Havasu City-Kingman, AZ","672","Berimbau First Cry","24"
"Calvin Richardson","Layla","Griffin","F","98","76.25098","paid","Lake Havasu City-Kingman, AZ","672","Intro","24"
"Craig Mack","Layla","Griffin","F","99","218.04363","paid","Lake Havasu City-Kingman, AZ","672","Flava In Your Ear","24"
"Black Eyed Peas","Layla","Griffin","F","100","257.54077","paid","Lake Havasu City-Kingman, AZ","672","Imma Be","24"
"Remedy Drive","Layla","Griffin","F","101","185.46893","paid","Lake Havasu City-Kingman, AZ","672","All Along (Album)","24"
"Jarabe De Palo","Layla","Griffin","F","102","233.53424","paid","Lake Havasu City-Kingman, AZ","672","Como peces en el agua","24"
"Lunascape","Layla","Griffin","F","103","376.81587","paid","Lake Havasu City-Kingman, AZ","672","Mindstalking (JD Sub's Solid verZion)","24"
"Krista Detor","Chloe","Cuevas","F","0","249.73016","paid","San Francisco-Oakland-Hayward, CA","708","Robert Johnson Has Left Mississippi","49"
"Happy Mondays","Layla","Griffin","F","104","208.74404","paid","Lake Havasu City-Kingman, AZ","672","Holiday","24"
"Kaya Project","Chloe","Cuevas","F","1","370.65098","paid","San Francisco-Oakland-Hayward, CA","708","Elixir (featuring Omar Farouk Teklibek)","49"
"Cutting Crew","Layla","Griffin","F","105","293.22404","paid","Lake Havasu City-Kingman, AZ","672","Fear Of Falling","24"
"Less Than Jake","Layla","Griffin","F","106","154.48771","paid","Lake Havasu City-Kingman, AZ","672","Scott Farcas Takes It On The Chin","24"
"Chevelle","Chloe","Cuevas","F","3","250.06975","paid","San Francisco-Oakland-Hayward, CA","708","Wonder What's Next","49"
"The Cinematic Orchestra","Chloe","Cuevas","F","4","373.9424","paid","San Francisco-Oakland-Hayward, CA","708","To Build A Home","49"
"Between The Buried And Me","Chloe","Cuevas","F","5","217.75628","paid","San Francisco-Oakland-Hayward, CA","708","Mirrors","49"
"Kealii Reichel","Chloe","Cuevas","F","6","287.65995","paid","San Francisco-Oakland-Hayward, CA","708","Kawaipunahele (Album Version)","49"
"Tub Ring","Chloe","Cuevas","F","7","233.69098","paid","San Francisco-Oakland-Hayward, CA","708","Invalid","49"
"Joe Christmas","Chloe","Cuevas","F","8","185.7824","paid","San Francisco-Oakland-Hayward, CA","708","Bedroom Suite","49"
"Die Mooskirchner","Chloe","Cuevas","F","9","169.29914","paid","San Francisco-Oakland-Hayward, CA","708","Frisch und g'sund","49"
"Devendra Banhart","Chloe","Cuevas","F","10","150.41261","paid","San Francisco-Oakland-Hayward, CA","708","Todo Los Dolores","49"
"Method Man / Ghostface Killah / Solomon Childs / Streetlife","Chloe","Cuevas","F","11","177.13587","paid","San Francisco-Oakland-Hayward, CA","708","Smooth Sailing Remix","49"
"Live","Chloe","Cuevas","F","12","231.78404","paid","San Francisco-Oakland-Hayward, CA","708","The Distance","49"
"Kansas","Chloe","Cuevas","F","13","337.26649","paid","San Francisco-Oakland-Hayward, CA","708","Look At The Time","49"
"Alain Clark","Chloe","Cuevas","F","14","219.27138","paid","San Francisco-Oakland-Hayward, CA","708","I Need You (Album)","49"
"Bright Eyes","Chloe","Cuevas","F","15","224.80934","paid","San Francisco-Oakland-Hayward, CA","708","At The Bottom Of Everything","49"
"Devendra Banhart","Chloe","Cuevas","F","16","97.43628","paid","San Francisco-Oakland-Hayward, CA","708","My Ships","49"
"John Michael Montgomery","Chloe","Cuevas","F","17","234.29179","paid","San Francisco-Oakland-Hayward, CA","708","I Can Love You Like That (Remastered Version)","49"
"The Pink Fairies","Chloe","Cuevas","F","18","236.40771","paid","San Francisco-Oakland-Hayward, CA","708","The Snake","49"
"Simon Harris","Chloe","Cuevas","F","19","195.83955","paid","San Francisco-Oakland-Hayward, CA","708","Sample Track 2","49"
"OneRepublic","Chloe","Cuevas","F","20","224.67873","paid","San Francisco-Oakland-Hayward, CA","708","Secrets","49"
"Greg Adams","Chloe","Cuevas","F","21","285.57016","paid","San Francisco-Oakland-Hayward, CA","708","Wrapped Around Your Finger","49"
"Colbie Caillat","Chloe","Cuevas","F","22","233.16853","paid","San Francisco-Oakland-Hayward, CA","708","I Never Told You","49"
"The All-American Rejects","Chloe","Cuevas","F","23","189.25669","paid","San Francisco-Oakland-Hayward, CA","708","Stab My Back","49"
"Third Day","Chloe","Cuevas","F","24","279.17016","paid","San Francisco-Oakland-Hayward, CA","708","God of Wonders","49"
"Toby Keith","Chloe","Cuevas","F","25","243.69587","paid","San Francisco-Oakland-Hayward, CA","708","Weed With Willie","49"
"Coldplay","Chloe","Cuevas","F","26","327.8624","paid","San Francisco-Oakland-Hayward, CA","708","Daylight","49"
"Freefall Feat. Jan Johnston","Chloe","Cuevas","F","27","532.11383","paid","San Francisco-Oakland-Hayward, CA","708","Skydive (I Feel Wonderful)","49"
"Roger Cicero","Ryan","Smith","M","0","176.97914","free","San Jose-Sunnyvale-Santa Clara, CA","719","Frauen regier'n die Welt","26"
"Lady GaGa / Colby O'Donis","Ryan","Smith","M","1","238.54975","free","San Jose-Sunnyvale-Santa Clara, CA","719","Just Dance","26"
"Hot Chip","Mohammad","Rodriguez","M","0","283.32363","free","Sacramento--Roseville--Arden-Arcade, CA","688","We're Looking For A Lot Of Love","88"
"Tenth Avenue North","Lily","Burns","F","1","245.34159","free","New York-Newark-Jersey City, NY-NJ-PA","711","Love Is Here","32"
"Kid Cudi / Ratatat","Ayla","Johnson","F","1","246.72608","free","Santa Rosa, CA","627","Alive (nightmare)","63"
"Cesaria Evora","Makinley","Jones","F","0","241.78893","free","Chicago-Naperville-Elgin, IL-IN-WI","190","Cabo Verde MandÃÂ¡ MantÃÂ©nha","17"
"Iron Maiden","Anabelle","Simpson","F","0","227.76118","free","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","651","Holy Smoke","69"
"Angels and Airwaves","Makinley","Jones","F","1","302.05342","free","Chicago-Naperville-Elgin, IL-IN-WI","190","The Gift","17"
"Aaron Shust","Makinley","Jones","F","2","222.11873","free","Chicago-Naperville-Elgin, IL-IN-WI","190","Like I Never Felt Before","17"
"John Mayer","Jayden","Fox","M","0","259.16036","free","New Orleans-Metairie, LA","673","Wait Until Tomorrow","101"
"Yes","Brayden","Clark","M","0","260.8322","free","New York-Newark-Jersey City, NY-NJ-PA","477","TO BE OVER","41"
"Brooklyn Bounce","Brayden","Clark","M","1","359.13098","free","New York-Newark-Jersey City, NY-NJ-PA","477","Get Ready To Bounce Recall 08","41"
"Cold","Brayden","Clark","M","4","189.83138","free","New York-Newark-Jersey City, NY-NJ-PA","477","Stupid Girl","41"
"Parachute","Dominick","Norris","M","0","146.05016","free","Los Angeles-Long Beach-Anaheim, CA","403","She Is Love","45"
"Ericke","Brayden","Clark","M","5","435.93098","free","New York-Newark-Jersey City, NY-NJ-PA","477","The Beat Is Rockin (Original Mix)","41"
"Weird Al Yankovic","Brayden","Clark","M","6","202.47465","free","New York-Newark-Jersey City, NY-NJ-PA","477","Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)","41"
"The Bucketheads","Brayden","Clark","M","7","386.97751","free","New York-Newark-Jersey City, NY-NJ-PA","477","The Bomb (Little Louie Vega Bonus)","41"
"Taylor Swift","Brayden","Clark","M","8","233.89995","free","New York-Newark-Jersey City, NY-NJ-PA","477","Love Story","41"
"JosÃÂ© Alfredo Jimenez Con Mariachi Vargas De Tecalitlan","Brayden","Clark","M","9","129.27955","free","New York-Newark-Jersey City, NY-NJ-PA","477","El Rey","41"
